index,sample_id,possible_answers,query_type,query,answer,image_name
20,20,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008713.png
21,21,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005405.png
22,22,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003771.png
23,23,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004134.png
24,24,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008354.png
25,25,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007668.png
26,26,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006862.png
27,27,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003150.png
28,28,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006453.png
29,29,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007531.png
30,30,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_001719.png
31,31,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003597.png
32,32,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007910.png
33,33,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007740.png
34,34,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000661.png
35,35,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008604.png
36,36,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000136.png
37,37,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002491.png
38,38,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002049.png
39,39,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008095.png
40,40,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000031.png
41,41,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008888.png
42,42,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002132.png
43,43,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002325.png
44,44,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_001570.png
45,45,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007091.png
46,46,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009262.png
47,47,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006124.png
48,48,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003789.png
49,49,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008524.png
50,50,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000368.png
51,51,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007166.png
52,52,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009854.png
53,53,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002830.png
54,54,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003435.png
55,55,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007381.png
56,56,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000360.png
57,57,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003856.png
58,58,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000467.png
59,59,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008922.png
60,60,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000304.png
61,61,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003625.png
62,62,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009027.png
63,63,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002535.png
64,64,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007205.png
65,65,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005012.png
66,66,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009125.png
67,67,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004224.png
68,68,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009880.png
69,69,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000380.png
70,70,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007115.png
71,71,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_001318.png
72,72,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004133.png
73,73,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004304.png
74,74,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006165.png
75,75,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008193.png
76,76,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_009423.png
77,77,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006051.png
78,78,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000878.png
79,79,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008471.png
80,80,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_001448.png
81,81,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004143.png
82,82,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008812.png
83,83,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002236.png
84,84,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008525.png
85,85,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006606.png
86,86,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000548.png
87,87,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006927.png
88,88,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002186.png
89,89,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005035.png
90,90,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_002651.png
91,91,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007497.png
92,92,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_006348.png
93,93,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_001674.png
94,94,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004484.png
95,95,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007507.png
96,96,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000985.png
97,97,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008994.png
98,98,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008492.png
99,99,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003476.png
100,100,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007822.png
101,101,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_000499.png
102,102,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_003094.png
103,103,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_004936.png
104,104,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008211.png
105,105,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_008530.png
106,106,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005223.png
107,107,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005971.png
108,108,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",False,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_005315.png
109,109,,,"## Image description:
The image shows 3 objects.
## Rule:
If all objects with the same shape have the same color, then $Y$ is True. Otherwise, $Y$ is False.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/CLE4EVR_3obj/test/CLEVR_train_007774.png
