index,sample_id,possible_answers,query_type,query,answer,image_name
33,33,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/33.png
34,34,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/34.png
35,35,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/35.png
36,36,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/36.png
37,37,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/37.png
38,38,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/38.png
39,39,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/39.png
40,40,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/40.png
41,41,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/41.png
42,42,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/42.png
43,43,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/43.png
44,44,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/44.png
45,45,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/45.png
46,46,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/46.png
47,47,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/47.png
48,48,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/48.png
49,49,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/49.png
50,50,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/50.png
51,51,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/51.png
52,52,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/52.png
53,53,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/53.png
54,54,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/54.png
55,55,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/55.png
56,56,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/56.png
57,57,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/57.png
58,58,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/58.png
59,59,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/59.png
60,60,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/60.png
61,61,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/61.png
62,62,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/62.png
63,63,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/63.png
64,64,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/64.png
65,65,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/65.png
66,66,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/66.png
67,67,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/67.png
68,68,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/68.png
69,69,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/69.png
70,70,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/70.png
71,71,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/71.png
72,72,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/72.png
73,73,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/73.png
74,74,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/74.png
75,75,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/75.png
76,76,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/76.png
77,77,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/77.png
78,78,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/78.png
79,79,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/79.png
80,80,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/80.png
81,81,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/81.png
82,82,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/82.png
83,83,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/83.png
84,84,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/84.png
85,85,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/85.png
86,86,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/86.png
87,87,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/87.png
88,88,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/88.png
89,89,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/89.png
90,90,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/90.png
91,91,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/91.png
92,92,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/92.png
93,93,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/93.png
94,94,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/94.png
95,95,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/95.png
96,96,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/96.png
97,97,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/97.png
98,98,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/98.png
99,99,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/99.png
100,100,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/100.png
101,101,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/101.png
102,102,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/102.png
103,103,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/103.png
104,104,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/104.png
105,105,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/105.png
106,106,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/106.png
107,107,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/107.png
108,108,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/108.png
109,109,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/109.png
110,110,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/110.png
111,111,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/111.png
112,112,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/112.png
113,113,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/113.png
114,114,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/114.png
115,115,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/115.png
116,116,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/116.png
117,117,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/117.png
118,118,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/118.png
119,119,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/119.png
120,120,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/120.png
121,121,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/121.png
122,122,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/122.png
123,123,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/123.png
124,124,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/124.png
125,125,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/125.png
126,126,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/126.png
127,127,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/127.png
128,128,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/128.png
129,129,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/129.png
130,130,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/130.png
131,131,,,"## Image description:
The image shows 7 handwritten binary digits.
## Rule:
$Y$ is the XOR of these binary digits.
## Query:
What is $Y$?",True,/home/jovyan/workspace/datasets/MNLogic_XOR_7digit/test/131.png
