index,sample_id,possible_answers,query_type,query,answer,image_name
15,15,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",4629333,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/15.png
16,16,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9612223,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/16.png
17,17,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9021138,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/17.png
18,18,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13087251,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/18.png
19,19,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",3568493,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/19.png
20,20,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",1296509,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/20.png
21,21,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11050635,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/21.png
22,22,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13490890,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/22.png
23,23,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",17706561,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/23.png
24,24,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10349929,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/24.png
25,25,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11504111,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/25.png
26,26,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9251820,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/26.png
27,27,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",14240368,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/27.png
28,28,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10585778,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/28.png
29,29,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",2378987,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/29.png
30,30,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",2517358,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/30.png
31,31,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",3529916,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/31.png
32,32,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",16752597,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/32.png
33,33,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",17460532,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/33.png
34,34,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11049368,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/34.png
35,35,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",17192858,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/35.png
36,36,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10520482,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/36.png
37,37,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",17695351,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/37.png
38,38,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11258243,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/38.png
39,39,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9709744,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/39.png
40,40,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",4700257,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/40.png
41,41,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13827045,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/41.png
42,42,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13866092,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/42.png
43,43,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10221954,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/43.png
44,44,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",6086574,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/44.png
45,45,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",12776731,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/45.png
46,46,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",3698820,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/46.png
47,47,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",4705107,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/47.png
48,48,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",3574096,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/48.png
49,49,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9245992,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/49.png
50,50,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9493064,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/50.png
51,51,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",7320576,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/51.png
52,52,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13017478,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/52.png
53,53,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",14051422,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/53.png
54,54,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10093706,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/54.png
55,55,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",7963289,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/55.png
56,56,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",18759490,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/56.png
57,57,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",8859970,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/57.png
58,58,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",16236378,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/58.png
59,59,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13020887,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/59.png
60,60,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",8781341,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/60.png
61,61,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10407281,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/61.png
62,62,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",2036658,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/62.png
63,63,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",625417,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/63.png
64,64,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",16098459,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/64.png
65,65,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10949311,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/65.png
66,66,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",12295856,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/66.png
67,67,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",16252872,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/67.png
68,68,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10354247,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/68.png
69,69,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",2691808,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/69.png
70,70,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",1783010,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/70.png
71,71,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",5639547,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/71.png
72,72,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",10346201,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/72.png
73,73,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11115145,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/73.png
74,74,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13423806,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/74.png
75,75,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11571902,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/75.png
76,76,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13267081,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/76.png
77,77,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",8077839,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/77.png
78,78,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",7636419,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/78.png
79,79,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",6730439,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/79.png
80,80,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13877242,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/80.png
81,81,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",12576993,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/81.png
82,82,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",5908870,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/82.png
83,83,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",12375585,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/83.png
84,84,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",8387533,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/84.png
85,85,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",7789650,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/85.png
86,86,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",15107858,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/86.png
87,87,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",6173623,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/87.png
88,88,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",8119503,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/88.png
89,89,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11556316,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/89.png
90,90,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",13357944,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/90.png
91,91,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11516580,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/91.png
92,92,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",9405036,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/92.png
93,93,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",18227120,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/93.png
94,94,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",11655259,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/94.png
95,95,,,"## Image description:
The image shows 14 handwritten digits. The first 7 digits on the top represents a 7-digit number, and the second 7 digits on the bottom represents another 7-digit number.
## Rule:
$Y$ is the sum of these two numbers.
## Query:
What is $Y$?",1611898,/home/jovyan/workspace/datasets/MNMath_Add_7digit/test/95.png
